"API","country","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.5-2-LTU-TBPD.A","Lithuania","58.895891","58.531507","60.830137","63.808742","55.364384","55.753425","53.857535","54.759562","53.09041","52.260274","57.142465","61.661201","64.20822","68.161644","66.81096"
"INTL.5-2-LUX-TBPD.A","Luxembourg","65.121078","61.671232","61.231286","61.295082","57.572603","60.068495","61.504111","59.196722","58.482192","56.79452","56.232877","56.177596","59.378082","62.934247","64.312328"
"INTL.5-2-MAC-TBPD.A","Macau","14.544787455845615","14.920473872663047","13.934017299905229","11.561585328384377","12.6960833290256","9.796641743775316","10.689814511932456","10.986517097982606","10.985719169466703","11.294972489015247","17.409552","17.063316","17.800046","",""
"INTL.5-2-MDG-TBPD.A","Madagascar","12.833428593424657","12.645860857534243","13.382836397260277","14.349256234972685","12.118333315068496","12.867607276712327","13.984242421917802","15.471826483606549","15.076274301369853","16.601174684931504","18.876739","20.684553","17.768029","",""
"INTL.5-2-MWI-TBPD.A","Malawi","4.678956835890412","4.9310924852054825","4.817771958904111","5.8238635819672195","5.145847380547941","6.46735821972603","6.082851838630137","5.978579205737711","6.200251236986309","6.3101101410958895","5.832842","6.831114","5.868899","",""
"INTL.5-2-MYS-TBPD.A","Malaysia","520.4215096986301","523.7772361643836","608.18952774137","577.7980518087433","620.7560729468489","594.7757969315073","657.2276580821929","649.3049704918028","726.7857681095894","738.0767112328772","689.084712","708.316803","730","",""
"INTL.5-2-MDV-TBPD.A","Maldives","4.858928767123288","6.132526027397259","6.344981890410955","6.909379016393439","7.367532273972606","7.448627397260272","8.04144104109589","10.195702185792353","10.824009369863019","14.476339041095887","10.721305","11.483373","11.901991","",""
"INTL.5-2-MLI-TBPD.A","Mali","6.7469589041095865","7.945452054794525","9.514027397260278","11.294918032786889","14.299506849315064","14.299506849315064","15.621123287671228","16.581967213114748","17.818630136986283","19.065123287671213","20.607202","20.404723","22.493143","",""
"INTL.5-2-MLT-TBPD.A","Malta","31.971013698630138","32.66304109589043","35.47202739726024","36.80743169398904","39.34476712328772","46.61205479452054","44.26361643835616","42.08459016393445","40.01553424657537","40.794027397260315","43.09331506849315","47.225","51.296726","",""
"INTL.5-2-MTQ-TBPD.A","Martinique","15.29775429479452","15.184886901917817","15.710719848767118","15.75270010491803","15.751916729863002","15.691329366575335","16.361304316712324","16.562082718032798","16.74685415013698","17.307173156164374","14.835707","14.964925","17.066994","",""
"INTL.5-2-MRT-TBPD.A","Mauritania","10.424369863013697","10.132357972602742","11.5248226849315","14.165155737704913","13.956463013698635","13.585649315068492","14.774638356164386","16.292038251366122","14.578150684931506","17.43262739726023","17.293887","16.105644","17.149488","",""
"INTL.5-2-MUS-TBPD.A","Mauritius","22.681232876712322","22.724712328767136","22.717260273972602","22.3222131147541","22.115342465753436","23.508493150684924","25.050630136986307","24.866939890710373","24.961780821917806","25.724602739726027","26.22183508219178","28.254344","31","",""
"INTL.5-2-MEX-TBPD.A","Mexico","2068.613699","2075.780822","2135.471234","2125.770492","2058.312327","2094.284933","2120.271234","2102.051912","2090.386301","2039.690411","2006.328767","2052.614755","2019.950685","2015.230138","1889.588128"
"none","Micronesia","","","","","","","","","","","","","","",""
"INTL.5-2-MDA-TBPD.A","Moldova","14.42234958904109","14.048418630136995","14.596403287671237","15.55092459016394","15.192751780821917","16.72408328767124","17.429993424657535","16.550201643835614","16.364886575342464","17.422794520547946","17.754878","19.002597","18.34347","",""
"INTL.5-2-MNG-TBPD.A","Mongolia","12.040493150684926","13.881561643835616","17.06687671232876","18.15510928961749","16.525479452054796","17.355534246575345","21.585589041095922","24.599041095890385","25.62106849315071","24.381369863013674","24.073917","21.073715","27","",""
"INTL.5-2-MNE-TBPD.A","Montenegro","","7.776739726027406","8.209068493150687","8.447540983606556","6.852520547945202","6.523342465753423","6.237753424657529","5.872076502732239","5.680876712328772","5.811945205479457","7.4823","7.467533","8.471013","",""
"INTL.5-2-MSR-TBPD.A","Montserrat","0.2810958904109588","0.2810958904109588","0.3169041095890409","0.42393442622950794","0.3441860273972604","0.4645301369863016","0.3218356164383557","0.3067374316939892","0.38469041095890427","0.3605468493150686","0.405664","0.23026","0.2979853560895259","",""
"INTL.5-2-MAR-TBPD.A","Morocco","199.05505534246566","203.34705424657537","215.72704767123292","228.1699650273224","242.3967353424657","260.8671616438356","281.5006334246575","282.0182054644809","285.1806915068495","280.6292383561644","274","275","293","",""
"INTL.5-2-MOZ-TBPD.A","Mozambique","11.012876712328769","11.746794520547937","14.905698630136992","13.310983606557373","15.00035616438353","16.100465753424682","18.122328767123275","17.51330601092895","20.308947945205492","22.22512328767121","26","40","42","",""
"INTL.5-2-NAM-TBPD.A","Namibia","16.660164383561636","16.280684931506848","16.928301369863014","18.65333333333331","19.712136986301328","20.96643835616434","21.495041095890407","21.784808743169414","23.343808219178072","24.620082191780856","26.720383","26.718413","27","",""
"INTL.5-2-NRU-TBPD.A","Nauru","0.5007890410958906","0.3613824657534242","0.3534819178082193","0.3591699453551916","0.3513342465753422","0.3709860273972609","1.075408219178082","0.362842349726776","0.4124904109589049","0.43271205479452096","0.448458","0.465225","0.49656542997230385","",""
"INTL.5-2-NPL-TBPD.A","Nepal","15.798000000000002","14.409863013698613","13.67216438356164","16.729125683060115","19.927013698630105","21.937534246575304","22.8494520547945","24.856338797814203","27.07830136986302","30.021726027397268","25.398985","43.482376","53","",""
"INTL.5-2-NLD-TBPD.A","Netherlands","1046.221917","1072.70685","1080.29863","1033.423497","979.712327","985.260275","990.706849","962.724043","939.734247","932.145205","921.315067","937.076503","945.6","931.443835","899.265753"
"INTL.5-2-NLDA-TBPD.A","Netherlands Antilles","90.81081315068498","91.56963068493151","96.92493260273974","96.44121420765023","92.6176789041096","79.47327342465759","89.87162630136979","83.3509539726028","83.68338191780828","84.519178630137","86.70864986301376","87.3","88.154935","",""
"INTL.5-2-NCL-TBPD.A","New Caledonia","13.89625753424658","13.547460273972607","14.859093150684927","14.732030054644806","14.927761643835627","15.29800821917808","14.549288767123285","15.83722060273224","17.53934810958905","20.48523647123288","18.979059","19.190618","20.93696","",""
"INTL.5-2-NZL-TBPD.A","New Zealand","152.761645","154.342466","155.739726","157.5847","151.010959","152.29863","152.704108","151.765027","154.512328","156.213699","160.747946","168.363388","176.641095","179.515069","180.630137"
"INTL.5-2-NIC-TBPD.A","Nicaragua","27.656869041095884","28.27936986301367","29.775775342465753","28.26403825136612","28.97368876712331","28.96257753424654","31.051009315068534","29.64997595628415","30.191132054794522","31.716337534246563","36.148246","36.130356","36.173808","",""
"INTL.5-2-NER-TBPD.A","Niger","4.263671232876712","4.352301369863012","4.920465753424656","5.44647540983607","6.64438356164383","8.396082191780819","8.079852054794515","12.139830601092903","14.228015342465756","12.852580821917808","13.980626","12.966014","13.458286","",""
"INTL.5-2-NGA-TBPD.A","Nigeria","309.57034630137","249.888259726027","217.45147616438322","276.6791387978141","237.17178301369884","292.277931660274","279.6620538630137","277.6311236721311","429.2737514958904","454","410","424.894508","429","",""
"INTL.5-2-NIU-TBPD.A","Niue","0.04494538369863019","0.04465152041095895","0.041302753205479485","0.06607111303278686","0.04306010482794536","0.0401045050785749","0.04483699559845832","0.04410332769422814","0.04755010882829073","0.04920944271041742","0.053803","0.052151","0.056407337702331375","",""
"INTL.5-2-PRK-TBPD.A","North Korea","18.61871123287671","14.249445479452058","17.037799452054795","17.41789180327869","17.0377304109589","16.95118465753424","17.393925479452054","16.693477595628423","18.103752328767122","17.245852054794526","19.529684","20.782171","18.462482","",""
"INTL.5-2-MKD-TBPD.A","North Macedonia","17.650301369863012","18.275561643835623","20.14865753424658","17.90174863387979","18.7994794520548","18.40268493150685","18.996684931506852","18.728306010928964","18.759589041095893","18.702630136986294","20.495726027397303","21","21.318996","",""
"none","Northern Mariana Islands","","","","","","","","","","","","","","",""
"INTL.5-2-NOR-TBPD.A","Norway","221.602739","227.101369","238.276713","223.349727","222.8","228.832878","220.238355","215.221312","218.342466","211.232875","214.643836","212.22951","214.884932","221.698629","189.501369"
"INTL.5-2-OMN-TBPD.A","Oman","80.32555129863015","89.65440696986312","101.57954476712334","131.5993953661202","109.40274235616448","123.65848223561649","134.7570808109589","151.53476655737703","148.08471232876713","165.08471232876713","173","166","170","182.514597",""
"INTL.5-2-PAK-TBPD.A","Pakistan","340.2751736986303","379.08873534246584","400.5388794520549","395.559449180328","398.33391728767106","411.2410743890415","413.31714836712314","420.30972767213115","461.65448752876733","497.81290915616404","526","561","572","",""
"INTL.5-2-PSE-TBPD.A","Palestinian Territories","20.015517808219172","16.882767123287618","17.600090410958902","15.379262295081967","15.823536986301367","15.523205479452058","17.131591780821925","16.685327868852458","18.578073972602745","20.377123287671207","22.718098630136993","24.001","24.235007","",""
"INTL.5-2-PAN-TBPD.A","Panama","91.40865753424656","101.45534246575343","95.27082191780828","111.32836065573775","108.75583561643832","125.32671232876719","124.86471232876721","135.56978142076505","135.00353424657524","139.40643835616433","147.021178","155.043452","168.043452","",""
"INTL.5-2-PNG-TBPD.A","Papua New Guinea","28.543923833972606","28.89176993369867","31.051825027945196","31.027148500546442","32.89625775342463","31.01285808219178","19.727971506849318","32.64508448087428","35.286280219178096","36.81929731506844","33.349499","42.99577","38.346224","",""
"INTL.5-2-PRY-TBPD.A","Paraguay","24.250271780821915","26.206958904109555","27.344356164383555","28.262923497267813","29.32978082191784","33.2579726027397","33.82789041095886","35.777923497267714","35.44024657534242","37.19726027397264","46","54","60.091232","",""
"INTL.5-2-PER-TBPD.A","Peru","167.75477260273962","167.42280657534243","161.18698849315072","190.1030502732241","197.1076021917808","203.9314038356164","215.75992657534252","226.05754754098362","228.57017095890416","223.98344438356168","234","246","255","",""
"INTL.5-2-PHL-TBPD.A","Philippines","312.8729424657534","299.2173402739728","306.0741150684928","310.94069617486326","292.5521008219179","315.607515616438","300.55977863013675","313.08782950819705","326.64175561643805","348.27259726027387","378","407","433","",""
"INTL.5-2-POL-TBPD.A","Poland","471.022448","502.271233","523.723289","539.507103","543.70411","567.589042","558.583562","533.283061","504.964385","504.39726","540.668492","582.172131","657.742466","679.873973","693.89863"
"INTL.5-2-PRT-TBPD.A","Portugal","336.920548","302.709589","307.991781","292.576503","276.071234","273.663014","256.361644","230.254098","234.161643","233.460275","237.350686","237.133879","241.936987","231.539726","250.320548"
"INTL.5-2-PRI-TBPD.A","Puerto Rico","215.21369863013697","186.6635561643835","180.25419726027397","166.50096448087436","155.61562739726034","126.32391232876715","142.53403835616436","141.02299180327873","116.24924109589041","107.71506849315074","108.71506849315072","96.74601717144492","96.74601717144492","",""
"INTL.5-2-QAT-TBPD.A","Qatar","96.01848328767127","121.89454136986303","138.92005726027392","172.4032601092895","184.8501293150684","196.60295397260285","185.73667726027392","228.0037595628415","216.790752830137","239.83799965479452","237.53762553150685","266.433045","293.771183","274.547018",""
"INTL.5-2-REU-TBPD.A","Reunion","16.39482465753424","15.280079452054792","14.540742465753423","16.255704918032784","16.95151506849315","18.587578082191772","18.042720547945205","16.636316939890705","15.98455068493151","16.779895890410955","17.800825","18.347557","18.386289","",""
"INTL.5-2-ROU-TBPD.A","Romania","224.55977095890412","217.62662794520548","222.8103495890411","215.73361530054643","192.88095452054804","191.74679999999992","185.07941150684925","189.62862295081968","183.83503452054796","184.60230027397262","190.10863","198.238986","210.021726","",""
"INTL.5-2-RUS-TBPD.A","Russia","2619.7437039452057","2726.822822093151","2710.9208268712337","2847.2172411038246","2749.206919528767","2965.641449117808","3130.776540734247","3179.368419977996","3345.934492367123","3607.432985013699","3659","3495","3685","",""
"INTL.5-2-RWA-TBPD.A","Rwanda","3.6905379479452","3.7315919342465733","3.803839884931502","3.8983707377049206","4.055841643835621","4.370986301369855","4.92625589041096","5.385311475409836","5.775213698630134","5.9743131506849325","6.627911","6.681599","6.409559","",""
"INTL.5-2-SHN-TBPD.A","Saint Helena","0.0715457534246576","0.065498904109589","0.0828145205479452","0.0670950819672131","0.0631229041095891","0.071834794520548","0.069993698630137","0.0773155737704918","0.0743150684931507","0.0705482191780822","0.065116","0.06541","0.0606379074781046","",""
"INTL.5-2-KNA-TBPD.A","Saint Kitts and Nevis","1.4741205479452077","1.5239698630137002","1.6078958904109564","1.6022540983606595","1.6399041095890454","1.651306849315064","1.704854794520546","1.6806284153005475","1.6765205479452092","1.698424657534248","1.742832","1.790663","1.531908","",""
"INTL.5-2-LCA-TBPD.A","Saint Lucia","2.7893648482191775","2.8082760460273994","2.9007703975890458","2.9713838251366105","2.9140679460822","3.04105974345206","3.084711937095888","3.062541197032785","3.063420810958898","3.0955886136986317","3.112541","3.14522","3.269977","",""
"INTL.5-2-SPM-TBPD.A","Saint Pierre and Miquelon","0.5635616438356165","0.5635616438356165","0.5839999999999995","0.582404371584699","0.5839999999999995","0.6044383561643835","0.6085260273972605","0.598710382513661","0.6146575342465755","0.6499890410958903","0.6499890410958903","0.66","0.47388","",""
"INTL.5-2-VCT-TBPD.A","Saint Vincent/Grenadines","1.5966383561643844","1.5986821917808225","1.6344438356164386","1.6166355595628414","2.2443746958904107","1.6167058868493156","1.497704090684932","1.8328108521857944","1.5087936972602742","1.6037410958904108","1.6210698630136948","1.619","1.318674","",""
"INTL.5-2-WSM-TBPD.A","Samoa","1.3264684931506845","1.3890575342465754","1.4651616438356176","1.4993743169398912","1.5631397260273976","1.5831890410958902","1.6463232876712326","1.6427568306010927","1.6509961643835622","1.6830794520547947","2.362965","2.155307","2.680122","",""
"INTL.5-2-STP-TBPD.A","Sao Tome and Principe","0.6600410958904109","0.6861369863013703","0.7051945205479453","0.7732459016393439","0.830246575342465","0.9056383561643842","0.9334438356164393","0.9854234972677596","0.9881232876712335","0.9881232876712335","1.027442","1.068022","1.070155","",""
"INTL.5-2-SAU-TBPD.A","Saudi Arabia","1936.5135999999998","2030.45368219178","2115.9954794520545","2263.367742076503","2472.6453356164384","2675.58628767123","2784.42621917808","2979.89945901639","2963.84498630137","3189.05202739726","3258.797998","3119.448054","3328","",""
"INTL.5-2-SEN-TBPD.A","Senegal","36.99086246575338","36.22536767123288","38.18382465753427","39.293137704918024","36.38701369863016","37.9313928767123","39.74772931506853","38.527659016393486","39.7963068493151","43.35996821917808","47.9041","49","52","",""
"INTL.5-2-SRB-TBPD.A","Serbia","","89.97166666666654","91.67701369863022","86.1822677595629","83.53378082191779","80.82756164383561","80.50271232876709","70.62363387978144","73.72120547945205","70.16852054794525","72.73424657534252","74","75.123998","",""
"INTL.5-2-SYC-TBPD.A","Seychelles","7.154697534246581","7.59146821917808","6.273947397260276","6.826160491803283","7.40849523287671","6.733201643835613","5.746809863013695","6.5971027322404385","5.958139178082195","6.973240000000005","7.225152","8.048356","7.359211","",""
"INTL.5-2-SLE-TBPD.A","Sierra Leone","3.354346027397258","4.381036438356158","3.990736356164385","3.7771411475409855","3.95355972602739","4.232557534246576","5.393114520547949","6.177714207650268","7.364216712328766","8.06020575342465","6.439093","6.627997","6.167821","",""
"INTL.5-2-SGP-TBPD.A","Singapore","856.4292361643829","933.8215967123291","990.0163780821923","1008.4603421912565","1028.2778608219187","1171.4969976547948","1265.6729797260282","1251.9141857923494","1249.122302465754","1235.508750684931","1267","1352","1403","",""
"INTL.5-2-SVK-TBPD.A","Slovakia","79.16862938587643","79.10715361916772","83.293152","85.590163","80.536987","83.6","82.969864","76.057376","77.232876","73.321462","79.330077","81.669399","90.284932","91.55662","85.114348"
"INTL.5-2-SVN-TBPD.A","Slovenia","53.682192","55.476712","55.276712","64.065574","54.830137","55.473974","55.00822","54.068306","51.383562","50.367124","49.408219","52.319672","53.750684","56.80274","53.632877"
"INTL.5-2-SLB-TBPD.A","Solomon Islands","1.3146301369863023","1.3380000000000003","1.4781095890410958","1.4338243169398912","1.4333690410958897","1.4918282191780818","1.4637972602739724","1.472814207650273","1.567249315068493","1.584975342465754","1.577121","1.375773","2.281029","",""
"INTL.5-2-SOM-TBPD.A","Somalia","5.41691879452055","5.4567306301369864","5.52660273972603","5.461994535519123","5.439232876712333","5.590136986301372","5.590136986301372","5.57486338797814","5.590136986301372","5.590136986301372","5.79082","5.893011","5.511928","",""
"INTL.5-2-ZAF-TBPD.A","South Africa","506.1169578082193","500.9230345205477","586.5343747945199","614.0550098360663","587.9031693150682","592.46967890411","660.8462695890406","623.4283377049177","640.3987156164386","610.6699998783595","634","604","619","",""
"INTL.5-2-KOR-TBPD.A","South Korea","2191.336986","2179.904109","2240.509589","2142.308744","2188.50137","2268.569864","2259.372604","2321.612022","2328.29589","2347.8","2473.147945","2605.42623","2629.79452","2566.550685","2545.682191"
"INTL.5-2-SSD-TBPD.A","S. Sudan","","","","","","","","9.709535519125685","10.276849315068501","10.632739726027388","13.059012","11.590437","7.744341","",""
"INTL.5-2-ESP-TBPD.A","Spain","1607.257534","1588.169863","1611.139726","1547.002732","1467.490411","1441.035616","1385.276711","1300.909836","1208.153425","1199.673973","1246.591781","1290.076503","1297.372603","1332.046576","1327.967124"
"INTL.5-2-LKA-TBPD.A","Sri Lanka","87.80085698630141","86.83701150684931","88.60337972602747","86.38406666666671","82.6963232876713","88.83489205479457","101.68522520547947","109.22439781420773","95.47760438356164","105.81179835616443","108","124","137","",""
"INTL.5-2-SDN-TBPD.A","Sudan","80.14584109589048","96.33501589041099","102.1185764383562","111.36663606557373","113.03221479452053","117.36312657534255","110.89561643835623","106.58947431693989","105.85617315068494","106.88835397260276","118.148246","137.190602","137","",""
"INTL.5-2-SUR-TBPD.A","Suriname","11.294730082191787","12.430717150684929","11.450553095890417","14.070869398907098","14.490180273972605","16.57359391780821","13.365050361643833","15.779976644808743","14.740986597260278","15.231405632876713","14.733949","13.808216","13.676712","",""
"INTL.5-2-SWE-TBPD.A","Sweden","362.575343","363.057535","357.6","351.117486","324.457534","342.846576","322.043837","308.248635","306.676713","302.947946","301.572603","317","322.024657","292.164384","295.701371"
"INTL.5-2-CHE-TBPD.A","Switzerland","266.632875","265.852055","254.449315","262.306011","255.583562","260.632876","241.936986","245.666666","250.712328","230.399999","226.882693","228.18306","224.726028","222.117808","227.934247"
"INTL.5-2-SYR-TBPD.A","Syria","333.3829380821915","351.9672953424653","371.4485983561648","379.9970262295074","331.23885150684913","307.60781589041096","284.93349041095934","212.36897704918033","146.04235616438356","127.04235616438356","122.04235616438356","119.035694","120.030042","",""
"INTL.5-2-TWN-TBPD.A","Taiwan","987.4366861699665","996.3887532222788","1044.188579283931","984.1106272692892","977.8335408063584","1020.3802008020157","944.0388994880337","935.2281833572877","938.0336947489956","947.219531262876","974.166931","978.521291","1016.476719","",""
"INTL.5-2-TJK-TBPD.A","Tajikistan","6.029953972602741","7.523399452054795","10.415310684931514","10.846061202185796","10.484899726027404","11.067718356164377","11.656184109589038","15.744689617486337","18.352623561643842","22.617768767123298","22.076101","23.757091","20.865478","",""
"INTL.5-2-TZA-TBPD.A","Tanzania","30.20821917808215","31.494684931506804","30.31816438356163","31.29054644808739","29.027534246575364","34.744465753424635","43.90882191780822","56.18745901639346","59.130849315068474","58.70465753424661","54.434791","53.970924","72.117143","",""
"INTL.5-2-THA-TBPD.A","Thailand","1001.9096557456711","1000.0149609166883","1001.7191946790718","975.4076980582183","1027.0314308951502","1088.4829622675968","1107.6956819712238","1158.433172766952","1261.6797166675278","1252.0743702110803","1257.182648","1297.189022","1330.043346","",""
"INTL.5-2-BHS-TBPD.A","The Bahamas","20.81917808219178","24.063013698630144","27.572602739725987","27.08196721311475","20.46575342465753","21.408219178082195","18.698630136986303","21.398907103825092","20.08493150684931","19.819178082191787","19.147941","19.98087","20.143711","",""
"INTL.5-2-TLS-TBPD.A","Timor-Leste","1.2479616438356167","1.2727452054794528","1.3187260273972596","1.444674863387974","1.6194164383561638","1.6887671232876678","1.753013698630136","2.0641420765027285","3.100509589041092","3.5501534246575317","3.48111","3.402741","4.116181","",""
"INTL.5-2-TGO-TBPD.A","Togo","7.82191780821918","6.652273972602738","7.192547945205477","9.031010928961756","17.137342465753427","15.845917808219173","14.414739726027399","12.814262295081964","13.336410958904105","14.057013698630135","15.266519","15.265791","15","",""
"INTL.5-2-TON-TBPD.A","Tonga","0.8613797260273971","0.9769197260273973","0.8261580821917814","0.8948467213114758","0.9802402739726028","0.8930060273972601","0.844251506849315","0.8356410491803283","0.7974307671232879","0.8701529589041102","0.910005","0.9491","0.884559","",""
"INTL.5-2-TTO-TBPD.A","Trinidad and Tobago","50.124522739725975","49.407378630137","51.91544986301379","50.509629508196795","49.30795726027397","46.473786301369806","47.45693698630137","43.15358907103831","51.800317808219184","48.50552219178083","51.357608","52.460994","57.869516","",""
"INTL.5-2-TUN-TBPD.A","Tunisia","93.07371835616435","93.0011583561644","93.99839013698634","91.92395956284157","87.93691068493153","87.6664580821918","81.10048547945206","85.79556612021864","87.96154958904106","95.73095671232876","102","98","104","",""
"INTL.5-2-TUR-TBPD.A","Turkey","659.334248","677.586301","689.805479","677.685794","703.164384","674.849314","655.339726","688.510929","746.821917","762.681967","881.542916","942.132577","990.812694","958.375859","991.249844"
"INTL.5-2-TKM-TBPD.A","Turkmenistan","116.35891835616434","115.79365041095892","117.26850301369872","119.59466885245912","110.82788493150682","121.02599780821915","125.87352109589023","131.60758797814208","143.53327123287664","155.14891726027392","151","149","150","",""
"INTL.5-2-TCA-TBPD.A","Turks and Caicos Islands","0.817534246575342","0.940164383561644","1.10367123287671","1.17199453551913","1.18542465753425","1.22630136986301","1.22630136986301","1.22295081967213","1.23652054794521","1.32849315068493","1.369369","1.416584","2.024298","",""
"none","Tuvalu","","","","","","","","","","","","","","",""
"INTL.5-2-USIQ-TBPD.A","U.S. Pacific Islands","2.013753424657539","2.06","2.06","2.06","2.06","2.41","2.06","2.06","2.06","2.06","2.06","2.06","2.13622","",""
"INTL.5-2-USOH-TBPD.A","U.S. Territories","","","","","","","","","","","","","","",""
"INTL.5-2-VIR-TBPD.A","U.S. Virgin Islands","108.74794520547945","115.54520273972597","109.42243835616439","62.28574043715854","56.65715616438351","51.72864657534248","35.60336438356163","19.530912568306007","10.1315205479452","20.479452054794525","20.1986301369863","16.439537132961355","16.439537132961355","",""
"INTL.5-2-UGA-TBPD.A","Uganda","13.748356700273968","16.299057413698634","19.763679344958913","19.7182395703279","21.418281277862985","24.650482308767167","26.269372568356147","24.92817550732239","26.120481058739475","31.629202043114667","31.489366","32.823655","31.899616","",""
"INTL.5-2-UKR-TBPD.A","Ukraine","320.0823923287679","324.4674575342467","351.36324054794585","334.4938338797815","322.8291090410967","306.26920986301434","291.9123945205474","262.2305534246577","242.13923397260288","245.72688876712326","222.628849","246.621666","241.60766","",""
"INTL.5-2-ARE-TBPD.A","United Arab Emirates","524.5779145205474","561.8877567123291","586.5646095890414","628.8465103825135","622.5269019178082","645.0072827397256","703.795897260274","718.8539693989076","777.6545758904107","818.7820841095892","875.4510652054795","894.39589","905.085619","",""
"INTL.5-2-GBR-TBPD.A","United Kingdom","1819.043835","1805.457533","1750.663014","1729.368853","1643.989041","1624.471232","1582.005479","1534.349728","1512.345206","1517.70137","1559.873972","1595.62295","1625.389042","1608.336985","1568.323288"
"INTL.5-2-USA-TBPD.A","United States of America","20802.16112328767","20687.417556164382","20680.378057534246","19497.96407377049","18771.399553424657","19180.123356164382","18886.69731780822","18486.659019125684","18966.86825479452","19100.082208219177","19533.51127671233","19687.234595628415","19957.723950684933","20504.482030136987","20463.78033150685"
"INTL.5-2-URY-TBPD.A","Uruguay","44.74779945205484","48.321961643835614","46.13643726027394","62.57377267759564","64.10195068493148","53.8014454794521","60.38633315068485","65.10649289617486","58.168710136986356","52.04749260273976","53.127068","53.152082","49.10863","",""
"INTL.5-2-UZB-TBPD.A","Uzbekistan","105.44385464480864","102.84755409836052","93.02580273972596","89.66732677595624","92.65144000000004","82.23517698630138","75.79114739726019","68.01186849315071","63.53126465753422","59.54479342465756","55","49.548869","49","",""
"INTL.5-2-VUT-TBPD.A","Vanuatu","0.6313053791780823","0.5863846493150683","0.9452869330684935","0.9286627475136613","1.0786623951506857","1.0934698649589045","1.2621494246575347","1.0423366939890708","1.0065556712328774","1.154913589041096","1.073166","1.097132","1.250728","",""
"INTL.5-2-VEN-TBPD.A","Venezuela","641.6924383561646","643.0354794520545","656.5794971452052","727.0666939890713","746.1849863013692","774.710904109589","725.8372183671232","840.5785134098361","761.5573215123288","779.6491484821918","682.0238832986302","593.826885","493","",""
"INTL.5-2-VNM-TBPD.A","Vietnam","264.1734794520546","258.90967123287675","286.5038630136989","296.67188524590205","320.27979178082234","339.38749369863064","367.4995221917806","372.82267322404306","378.22466630136944","378.811036712329","415","445","459","",""
"INTL.5-2-WAK-TBPD.A","Wake Island","9.091452054794521","9.3","9.3","9.3","9.3","9.076","9.3","9.3","9.3","9.3","9.3","9.3","9.960299","",""
"INTL.5-2-ESH-TBPD.A","Western Sahara","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.6975409836065574","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.70219","1.697537","1.447147","",""
"INTL.5-2-YEM-TBPD.A","Yemen","141.29956712328763","141.27665534246586","150.03266191780818","156.19581530054643","165.80078027397272","148.81314191780828","127.29563178082192","112.8044775956284","156","154","73.26071232876713","62.270179","56.27999","",""
"INTL.5-2-ZMB-TBPD.A","Zambia","13.759476164383553","14.283294246575343","10.617536438356163","12.228280874316937","12.68237150684931","13.326287123287667","15.795933150684927","19.30291506849315","19.374688219178065","22.255917808219177","23.68489","23.50963","30","",""
"INTL.5-2-ZWE-TBPD.A","Zimbabwe","14.327260273972602","13.776684931506848","13.532684931506845","11.553852459016397","11.447041095890409","12.743561643835623","23.221616438356133","26.28002732240433","29.272465753424623","26.633205479452084","28.062465","25.655846","25","",""
