Report generated on: 09-16-2020 11:17:50
"API","","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.54-2-LKA-TBPD.A","        Sri Lanka","87.80085698630141","86.83701150684931","88.60337972602747","86.38406666666671","82.6963232876713","88.83489205479457","101.68522520547947","109.22439781420773","95.47760438356164","105.81179835616443","108","124","137","",""
"INTL.54-2-SDN-TBPD.A","        Sudan","80.14584109589048","96.33501589041099","102.1185764383562","111.36663606557373","113.03221479452053","117.36312657534255","110.89561643835623","106.58947431693989","105.85617315068494","106.88835397260276","118.148246","137.190602","137","",""
"INTL.54-2-SUR-TBPD.A","        Suriname","11.294730082191787","12.430717150684929","11.450553095890417","14.070869398907098","14.490180273972605","16.57359391780821","13.365050361643833","15.779976644808743","14.740986597260278","15.231405632876713","14.733949","13.808216","13.676712","",""
"INTL.54-2-SWE-TBPD.A","        Sweden","362.575343","363.057535","357.6","351.117486","324.457534","342.846576","322.043837","308.248635","306.676713","302.947946","301.572603","317","322.024657","292.164384","295.701371"
"INTL.54-2-CHE-TBPD.A","        Switzerland","266.632875","265.852055","254.449315","262.306011","255.583562","260.632876","241.936986","245.666666","250.712328","230.399999","226.882693","228.18306","224.726028","222.117808","227.934247"
"INTL.54-2-SYR-TBPD.A","        Syria","333.3829380821915","351.9672953424653","371.4485983561648","379.9970262295074","331.23885150684913","307.60781589041096","284.93349041095934","212.36897704918033","146.04235616438356","127.04235616438356","122.04235616438356","119.035694","120.030042","",""
"INTL.54-2-TWN-TBPD.A","        Taiwan","987.4366861699665","996.3887532222788","1044.188579283931","984.1106272692892","977.8335408063584","1020.3802008020157","944.0388994880337","935.2281833572877","938.0336947489956","947.219531262876","974.166931","978.521291","1016.476719","",""
"INTL.54-2-TJK-TBPD.A","        Tajikistan","6.029953972602741","7.523399452054795","10.415310684931514","10.846061202185796","10.484899726027404","11.067718356164377","11.656184109589038","15.744689617486337","18.352623561643842","22.617768767123298","22.076101","23.757091","20.865478","",""
"INTL.54-2-TZA-TBPD.A","        Tanzania","30.20821917808215","31.494684931506804","30.31816438356163","31.29054644808739","29.027534246575364","34.744465753424635","43.90882191780822","56.18745901639346","59.130849315068474","58.70465753424661","54.434791","53.970924","72.117143","",""
"INTL.54-2-THA-TBPD.A","        Thailand","1001.9096557456711","1000.0149609166883","1001.7191946790718","975.4076980582183","1027.0314308951502","1088.4829622675968","1107.6956819712238","1158.433172766952","1261.6797166675278","1252.0743702110803","1257.182648","1297.189022","1330.043346","",""
"INTL.54-2-BHS-TBPD.A","        The Bahamas","20.81917808219178","24.063013698630144","27.572602739725987","27.08196721311475","20.46575342465753","21.408219178082195","18.698630136986303","21.398907103825092","20.08493150684931","19.819178082191787","19.147941","19.98087","20.143711","",""
"INTL.54-2-TLS-TBPD.A","        Timor-Leste","1.2479616438356167","1.2727452054794528","1.3187260273972596","1.444674863387974","1.6194164383561638","1.6887671232876678","1.753013698630136","2.0641420765027285","3.100509589041092","3.5501534246575317","3.48111","3.402741","4.116181","",""
"INTL.54-2-TGO-TBPD.A","        Togo","7.82191780821918","6.652273972602738","7.192547945205477","9.031010928961756","17.137342465753427","15.845917808219173","14.414739726027399","12.814262295081964","13.336410958904105","14.057013698630135","15.266519","15.265791","15","",""
"INTL.54-2-TON-TBPD.A","        Tonga","0.8613797260273971","0.9769197260273973","0.8261580821917814","0.8948467213114758","0.9802402739726028","0.8930060273972601","0.844251506849315","0.8356410491803283","0.7974307671232879","0.8701529589041102","0.910005","0.9491","0.884559","",""
"INTL.54-2-TTO-TBPD.A","        Trinidad and Tobago","50.124522739725975","49.407378630137","51.91544986301379","50.509629508196795","49.30795726027397","46.473786301369806","47.45693698630137","43.15358907103831","51.800317808219184","48.50552219178083","51.357608","52.460994","57.869516","",""
"INTL.54-2-TUN-TBPD.A","        Tunisia","93.07371835616435","93.0011583561644","93.99839013698634","91.92395956284157","87.93691068493153","87.6664580821918","81.10048547945206","85.79556612021864","87.96154958904106","95.73095671232876","102","98","104","",""
"INTL.54-2-TUR-TBPD.A","        Turkey","659.334248","677.586301","689.805479","677.685794","703.164384","674.849314","655.339726","688.510929","746.821917","762.681967","881.542916","942.132577","990.812694","958.375859","991.249844"
"INTL.54-2-TKM-TBPD.A","        Turkmenistan","116.35891835616434","115.79365041095892","117.26850301369872","119.59466885245912","110.82788493150682","121.02599780821915","125.87352109589023","131.60758797814208","143.53327123287664","155.14891726027392","151","149","150","",""
"INTL.54-2-TCA-TBPD.A","        Turks and Caicos Islands","0.817534246575342","0.940164383561644","1.10367123287671","1.17199453551913","1.18542465753425","1.22630136986301","1.22630136986301","1.22295081967213","1.23652054794521","1.32849315068493","1.369369","1.416584","2.024298","",""
"none","        Tuvalu","","","","","","","","","","","","","","",""
"INTL.54-2-USIQ-TBPD.A","        U.S. Pacific Islands","2.013753424657539","2.06","2.06","2.06","2.06","2.41","2.06","2.06","2.06","2.06","2.06","2.06","2.13622","",""
"none","        U.S. Territories","","","","","","","","","","","","","","",""
"INTL.54-2-VIR-TBPD.A","        U.S. Virgin Islands","108.74794520547945","115.54520273972597","109.42243835616439","62.28574043715854","56.65715616438351","51.72864657534248","35.60336438356163","19.530912568306007","10.1315205479452","20.479452054794525","20.1986301369863","16.439537132961355","16.439537132961355","",""
"INTL.54-2-UGA-TBPD.A","        Uganda","13.748356700273968","16.299057413698634","19.763679344958913","19.7182395703279","21.418281277862985","24.650482308767167","26.269372568356147","24.92817550732239","26.120481058739475","31.629202043114667","31.489366","32.823655","31.899616","",""
"INTL.54-2-UKR-TBPD.A","        Ukraine","320.0823923287679","324.4674575342467","351.36324054794585","334.4938338797815","322.8291090410967","306.26920986301434","291.9123945205474","262.2305534246577","242.13923397260288","245.72688876712326","222.628849","246.621666","241.60766","",""
"INTL.54-2-ARE-TBPD.A","        United Arab Emirates","524.5779145205474","561.8877567123291","586.5646095890414","628.8465103825135","622.5269019178082","645.0072827397256","703.795897260274","718.8539693989076","777.6545758904107","818.7820841095892","875.4510652054795","894.39589","905.085619","",""
"INTL.54-2-GBR-TBPD.A","        United Kingdom","1819.043835","1805.457533","1750.663014","1729.368853","1643.989041","1624.471232","1582.005479","1534.349728","1512.345206","1517.70137","1559.873972","1595.62295","1625.389042","1608.336985","1568.323288"
"INTL.54-2-USA-TBPD.A","        United States","20802.16112328767","20687.417556164382","20680.378057534246","19497.96407377049","18771.399553424657","19180.123356164382","18886.69731780822","18486.659019125684","18966.86825479452","19100.082208219177","19533.51127671233","19687.234595628415","19957.723950684933","20504.482030136987","20463.78033150685"
"INTL.54-2-URY-TBPD.A","        Uruguay","44.74779945205484","48.321961643835614","46.13643726027394","62.57377267759564","64.10195068493148","53.8014454794521","60.38633315068485","65.10649289617486","58.168710136986356","52.04749260273976","53.127068","53.152082","49.10863","",""
"INTL.54-2-UZB-TBPD.A","        Uzbekistan","105.44385464480864","102.84755409836052","93.02580273972596","89.66732677595624","92.65144000000004","82.23517698630138","75.79114739726019","68.01186849315071","63.53126465753422","59.54479342465756","55","49.548869","49","",""
"INTL.54-2-VUT-TBPD.A","        Vanuatu","0.6313053791780823","0.5863846493150683","0.9452869330684935","0.9286627475136613","1.0786623951506857","1.0934698649589045","1.2621494246575347","1.0423366939890708","1.0065556712328774","1.154913589041096","1.073166","1.097132","1.250728","",""
"INTL.54-2-VEN-TBPD.A","        Venezuela","641.6924383561646","643.0354794520545","656.5794971452052","727.0666939890713","746.1849863013692","774.710904109589","725.8372183671232","840.5785134098361","761.5573215123288","779.6491484821918","682.0238832986302","593.826885","493","",""
"INTL.54-2-VNM-TBPD.A","        Vietnam","264.1734794520546","258.90967123287675","286.5038630136989","296.67188524590205","320.27979178082234","339.38749369863064","367.4995221917806","372.82267322404306","378.22466630136944","378.811036712329","415","445","459","",""
"INTL.54-2-WAK-TBPD.A","        Wake Island","9.091452054794521","9.3","9.3","9.3","9.3","9.076","9.3","9.3","9.3","9.3","9.3","9.3","9.960299","",""
"INTL.54-2-ESH-TBPD.A","        Western Sahara","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.6975409836065574","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.70219","1.697537","1.447147","",""
"INTL.54-2-YEM-TBPD.A","        Yemen","141.29956712328763","141.27665534246586","150.03266191780818","156.19581530054643","165.80078027397272","148.81314191780828","127.29563178082192","112.8044775956284","156","154","73.26071232876713","62.270179","56.27999","",""
"INTL.54-2-ZMB-TBPD.A","        Zambia","13.759476164383553","14.283294246575343","10.617536438356163","12.228280874316937","12.68237150684931","13.326287123287667","15.795933150684927","19.30291506849315","19.374688219178065","22.255917808219177","23.68489","23.50963","30","",""
"INTL.54-2-ZWE-TBPD.A","        Zimbabwe","14.327260273972602","13.776684931506848","13.532684931506845","11.553852459016397","11.447041095890409","12.743561643835623","23.221616438356133","26.28002732240433","29.272465753424623","26.633205479452084","28.062465","25.655846","25","",""
"","motor gasoline consumption (Mb/d)","","","","","","","","","","","","","","",""
"INTL.62-2-WORL-TBPD.A","    World","21435.0457355879","21645.880834189677","21984.515704161153","22073.310407909743","22371.800426933136","22741.195369848094","22847.834284358887","23111.019480016716","24000.123261527053","24484.30234924444","25449.915599569864","26037.55815532471","26373.76360924216","",""
"INTL.62-2-AFG-TBPD.A","        Afghanistan","2.24350684931507","1.98643835616438","4.83756164383562","13.0047540983607","21.7807123287671","25.4965205479452","37.1580821917808","29.3888797814208","21.7807123287671","16.6627123287671","20.373846","13.526808","18.174018","",""
"INTL.62-2-ALB-TBPD.A","        Albania","4.22994520547945","4.04298630136986","3.66906849315068","2.26068306010929","2.29024657534247","2.75764383561644","2.78101369863014","2.33060109289617","2.61742465753425","2.80438356164384","3","2","2","",""
"INTL.62-2-DZA-TBPD.A","        Algeria","41.5516164383562","40.1494246575342","48.1419178082192","50.2710655737705","54.9425479452055","63","71","80","89","97","103","100","97","",""
"INTL.62-2-ASM-TBPD.A","        American Samoa","0.584246575342466","0.6","0.6","0.6","0.6","0.6","0.314","0.314","0.314","0.314","0.314","0.314","0.314","",""
"INTL.62-2-AGO-TBPD.A","        Angola","7.59520547945205","8.10934246575343","10.4930684931507","14.2399726775956","17.527397260274","21","23","23","22","25","23","19","15","",""
"INTL.62-2-ATA-TBPD.A","        Antarctica","0","0","0","0.000103103412722961","0.0001034","0.0001034","0.0001034","0.0001034","0.0001034","0.0001034","0.000103","0.000103","0.000103","",""
"INTL.62-2-ATG-TBPD.A","        Antigua and Barbuda","0.771205479452055","0.794575342465753","0.817945205479452","0.839016393442623","0.888054794520548","0.864684931506849","0.864684931506849","0.885628415300546","0.888054794520548","0.911424657534247","0.934794","0.955546","0.961852","",""
"INTL.62-2-ARG-TBPD.A","        Argentina","54.4985205479452","78.242301369863","79.7847123287671","99.0272404371585","103.575232876712","114.979726027397","117.854219178082","133.939644808743","138.793616438356","122.341232876712","146","148","159","",""
"INTL.62-2-ARM-TBPD.A","        Armenia","4.30005479452055","4.01961643835616","3.94950684931507","4.61459016393443","4.30005479452055","4.41690410958904","3.83265753424657","3.17830136986301","3.08482191780822","3.01471232876712","3","3","3","",""
"INTL.62-2-ABW-TBPD.A","        Aruba","1.30871232876712","1.30871232876712","1.33208219178082","1.34032868852459","1.36386520547945","1.38606657534247","1.28534246575342","1.40535245901639","1.41621369863014","1.43280630136986","1.467627","1.461286","1.470601","",""
"INTL.62-2-AUS-TBPD.A","        Australia","327.890411","326.887671","331.186301","328.101093","332.457534","333.616438","330.986301","331.79235","324.624658","319.545205","318.09589","321.357923","328.460274","323.079452","316.315068"
"INTL.62-2-AUT-TBPD.A","        Austria","48.772603","46.117808","45.515068","43.978142","43.224658","42.906849","39.80274","39.598361","38.553425","37.569863","37.978082","37.808743","37.476712","38.389041","38.920548"
"INTL.62-2-AZE-TBPD.A","        Azerbaijan","13.4610410958904","16.826301369863","18.532301369863","22.1873224043716","23.2997534246575","24.6552054794521","27.4362191780822","29.4927671232877","30.7781095890411","32.4607397260274","30","29","30","",""
"INTL.62-2-BHR-TBPD.A","        Bahrain","11.240904109589","11.7784109589041","12.3626575342466","13.0979781420765","13.648","14.5594246575342","13.9751780821918","15.5451092896175","16","17","18","18","19","19.751662",""
"INTL.62-2-BGD-TBPD.A","        Bangladesh","5.79572602739726","6.12290410958904","4.81419178082192","4.59128415300546","3.80928767123288","4.51038356164384","6.21638356164384","5.3603825136612","5.49191780821918","3.87939726027397","7","7","10","",""
"INTL.62-2-BRB-TBPD.A","        Barbados","2.23415890410959","2.27786054794521","2.25612657534247","2.24180519125683","2.26477342465753","2.19559863013699","2.10118438356164","2.10313442622951","2.04836849315068","1.9088504109589","2.189851","2.219547","2.233873","",""
"INTL.62-2-BLR-TBPD.A","        Belarus","24.1410684931507","26.1976164383562","25.5666301369863","26.4989344262295","25.59","22.7622465753425","28.2541643835616","25.3336338797814","26.1976164383562","26.5481643835616","26","27","27","",""
"INTL.62-2-BEL-TBPD.A","        Belgium","41.479452","38.589041","36.490411","33.385246","32.131507","29.964384","28.893151","28.084699","28.112329","29.539726","31.328767","33.70765","35.583562","39.852055","48.175342"
"INTL.62-2-BLZ-TBPD.A","        Belize","0.864684931506849","0.911424657534247","0.969849315068493","1.03964851912568","1.11514442739726","1.26033671232877","2.07590286575342","1.09043231693989","1.15041889863014","1.22662802191781","1.157869","1.145714","1.153161","",""
"INTL.62-2-BEN-TBPD.A","        Benin","7.82890410958904","10.4463287671233","11.6381917808219","11.7229234972678","11.9653698630137","13.6713698630137","13.9985479452055","14.3331967213115","15.8447671232877","16.8496712328767","18","27","28","",""
"INTL.62-2-BMU-TBPD.A","        Bermuda","0.701095890410959","0.864684931506849","0.864684931506849","0.792404371584699","0.876369863013699","0.904413698630137","0.778520246575342","1.54607415300546","0.533767671232877","0.54825698630137","0.354287123287671","0.45","0.48933","",""
"INTL.62-2-BTN-TBPD.A","        Bhutan","0.238372602739726","0.271090410958904","0.299134246575342","0.309969945355191","0.350547945205479","0.418320547945205","0.476745205479452","0.517393442622951","0.523484931506849","0.544284109589041","0.585415","0.624834","0.485808","",""
"INTL.62-2-BOL-TBPD.A","        Bolivia","9.53490410958904","10.2827397260274","12.1289589041096","14.3565027322404","14.9567123287671","16.5458630136986","17.7844657534247","19.6935792349727","21.8975616438356","23.4867123287671","27","30","32","",""
"INTL.62-2-BIH-TBPD.A","        Bosnia and Herzegovina","6.00605479452055","6.94084931506849","7.15117808219178","6.92188524590164","6.91747945205479","6.09953424657534","5.32832876712329","4.47475409836066","4.67397260273973","4.41690410958904","5","5","4","",""
"INTL.62-2-BWA-TBPD.A","        Botswana","7.03432876712329","7.61857534246575","7.61857534246575","8.46008196721311","7.78216438356164","7.99249315068493","8.24956164383562","8.11049180327869","8.01586301369863","8.29630136986301","10","10","10","",""
"INTL.62-2-BRA-TBPD.A","        Brazil","533","535","606","690","722","793","822","873","940","1005","1033","992.67","995.88","994.94",""
"INTL.62-2-VGB-TBPD.A","        British Virgin Islands","0.257068493150685","0.280438356164384","0.292123287671233","0.29831693989071","0.303808219178082","0.315493150684932","0.327178082191781","0.326284153005464","0.327178082191781","0.33886301369863","0.33886301369863","0.342","0.426816","",""
"INTL.62-2-BRN-TBPD.A","        Brunei","4.60386301369863","4.74408219178082","5.0245205479452","5.08071038251366","5.0946301369863","5.42180821917808","5.74898630136986","6.08286885245902","6.19301369863014","6.35660273972603","7","7","7","",""
"INTL.62-2-BGR-TBPD.A","        Bulgaria","12.7132054794521","14.1855068493151","13.9518082191781","14.2166666666667","14.6295342465753","13.9050684931507","12.5729863013699","11.9559836065574","9.86208219178082","11.2642739726027","13","12","12","",""
"INTL.62-2-BFA-TBPD.A","        Burkina Faso","2.33464931506849","2.2411698630137","3.4539722739726","3.88704642076503","3.11508589041096","3.61950101369863","3.8970181369863","4.42965696721311","5.97081304109589","4.84457260273973","7.340473","5.984983","6.569231","",""
"INTL.62-2-MMR-TBPD.A","        Burma","9.16098630136986","8.83380821917808","8.6001095890411","8.57661202185792","8.92728767123288","11.9653698630137","10.8338082191781","13.0979781420765","20.2616712328767","45.6647123287671","19.864383","31.882622","44.17961","",""
"INTL.62-2-BDI-TBPD.A","        Burundi","0.415983561643836","0.577235616438356","0.607616438356164","0.45679781420765","0.539843835616438","0.567887671232877","0.623975342465753","0.717825136612022","0.703432876712329","0.621638356164384","1.238602","1.573155","0.787626","",""
"INTL.62-2-CPV-TBPD.A","        Cabo Verde","0.151904109589041","0.184621917808219","0.142556164383562","0.193672950819672","0.17293698630137","0.171301095890411","0.167795616438356","0.162186849315068","0.164056438356164","0.172002191780822","0.181466","0.19859","0.185747","",""
"INTL.62-2-KHM-TBPD.A","        Cambodia","2.57068493150685","2.78101369863014","5.56202739726027","6.82866120218579","7.33813698630137","8.97402739726027","9.32457534246575","9.06750684931507","9.16098630136986","9.97893150684932","12","12","13","",""
"INTL.62-2-CMR-TBPD.A","        Cameroon","6.63704109589041","7.47835616438356","8.38978082191781","9.71860655737705","9.48816438356164","9.72186301369863","10.7735068493151","9.39468493150685","6.824","9.41805479452055","12","12","11","",""
"INTL.62-2-CAN-TBPD.A","        Canada","710.690411","710.624658","750.605479","743.016393","757.150685","783.394521","789.827397","791.497268","814.819178","802.367123","818.383562","842.36612","852.50137","877.928767","832.580822"
"INTL.62-2-CYM-TBPD.A","        Cayman Islands","0.771205479452055","0.794575342465753","0.934794520547945","1.04877049180328","0.981534246575342","0.911424657534247","1.00490410958904","0.864684931506849","0.888054794520548","0.916799726027397","0.897636","0.862322","0.954806","",""
"INTL.62-2-CAF-TBPD.A","        Central African Republic","0.537506849315069","0.51413698630137","0.51413698630137","0.512732240437158","0.51413698630137","0.537506849315069","0.584246575342466","0.630986301369863","0.654356164383562","0.661367123287671","0.668378","0.675874","0.632167","",""
"INTL.62-2-TCD-TBPD.A","        Chad","0.210328767123288","0.210328767123288","0.210328767123288","0.209754098360656","0.210328767123288","0.233698630136986","0.233698630136986","0.233698630136986","0.233698630136986","0.233698630136986","0.23369863013699","0.23369863013699","0.314511","",""
"INTL.62-2-CHL-TBPD.A","        Chile","49.742466","49.093151","52.523288","54.101093","58.873973","65.063014","60.578082","61.800546","68.69863","72.358904","73.756164","77.464481","78.158904","78.246575","82.279452"
"INTL.62-2-CHN-TBPD.A","        China","1204.604","1313.467","1394.8","1524.031","1586.528","1806.486","2011.556","2157.849","2463.187","2614.826","3049.967","3264.508691","3433.890293","",""
"INTL.62-2-COL-TBPD.A","        Colombia","85.5570684931507","84.3885753424657","74.9237808219178","75.9076775956284","65.832904109589","63.6361369863014","72.7737534246575","83.4070410958904","95.7930684931507","99.415397260274","106","117","119","",""
"INTL.62-2-COM-TBPD.A","        Comoros","0.186958904109589","0.186958904109589","0.16358904109589","0.186448087431694","0.186958904109589","0.205654794520548","0.244448767123288","0.23884","0.259872876712329","0.268519726027397","0.27109","0.302745","0.394476","",""
"INTL.62-2-COG-TBPD.A","        Congo-Brazzaville","1.56578082191781","1.96306849315069","2.12665753424658","2.30729508196721","2.43046575342466","3.31852054794521","3.76254794520548","3.13156164383562","3.412","3.83265753424657","3.92613698630137","3.89","3.898466","",""
"INTL.62-2-COD-TBPD.A","        Congo-Kinshasa","3.62232876712329","3.87939726027397","4.34679452054795","4.47475409836066","4.62723287671233","5.25821917808219","5.86583561643836","5.57013661202186","8.78706849315068","11.9887397260274","7.081068","5.570136","7.326817","",""
"INTL.62-2-COK-TBPD.A","        Cook Islands","0.0934794520547945","0.105164383561644","0.100490410958904","0.102546448087432","0.0958164383561644","0.112175342465753","0.126197260273973","0.133208219178082","0.133208219178082","0.140219178082192","0.130871","0.135174","0.084078","",""
"INTL.62-2-CRI-TBPD.A","        Costa Rica","13.6713698630137","13.9050684931507","14.6295342465753","15.0556830601093","16.1018356164384","17.1534794520548","16.3822739726027","17.2469589041096","17.9480547945205","18.0415342465753","20","21","22","",""
"INTL.62-2-HRV-TBPD.A","        Croatia","16.5692328767123","16.592602739726","16.9197808219178","16.1976775956284","16.1485753424658","15.1904109589041","14.8398630136986","13.7882191780822","13.4610410958904","12.4561369863014","12","12","12","",""
"INTL.62-2-CUB-TBPD.A","        Cuba","10.0957808219178","8.83380821917808","6.8006301369863","7.36469945355191","6.16964383561644","5.28158904109589","6.47345205479452","5.39843835616438","5.32832876712329","2.94460273972603","13","14","14","",""
"INTL.62-2-CYP-TBPD.A","        Cyprus","7.64194520547945","7.15117808219178","8.06260273972603","8.87959016393443","8.83380821917808","9.18435616438356","8.78706849315068","8.5066301369863","8.06260273972603","7.94575342465753","8","8","8","",""
"INTL.62-2-CZE-TBPD.A","        Czech Republic","47.575342","46.575342","48.572603","47.795082","47.252055","43.005479","41.463014","38.532787","36.350685","36.345205","36.484932","37.098361","37.063014","37.131507","37.405479"
"INTL.62-2-CIV-TBPD.A","        Côte d’Ivoire","5.88920547945205","3.24841095890411","2.50057534246575","3.05308743169399","3.3418904109589","3.76254794520548","3.24841095890411","3.30945355191257","6.68378082191781","7.19791780821918","8.623479","13.49418","12.772241","",""
"INTL.62-2-DNK-TBPD.A","        Denmark","43.430137","42.758904","42.619178","40.516393","38.172603","36.512329","34.915068","32.879781","31.443836","30.882192","30.769863","30.688525","30.630137","30.747945","30.723288"
"INTL.62-2-DJI-TBPD.A","        Djibouti","0.116849315068493","0.116849315068493","0.107501369863014","0.104877049180328","0.0958164383561644","0.0981534246575343","0.0981534246575343","0.0981534246575343","0.102827397260274","0.105164383561644","0.273427","0.307639","0.392178","",""
"INTL.62-2-DMA-TBPD.A","        Dominica","0.257068493150685","0.257068493150685","0.257068493150685","0.256366120218579","0.233698630136986","0.23416602739726","0.301471232876712","0.222948493150685","0.231595342465753","0.241410684931507","0.23697","0.242615","0.317583","",""
"INTL.62-2-DOM-TBPD.A","        Dominican Republic","21.3366849315068","20.0747123287671","20.6355890410959","17.1765300546448","18.2284931506849","19.4203561643836","23.7437808219178","25.9405479452055","20.5654794520548","16.9665205479452","20","21","21","",""
"INTL.62-2-ECU-TBPD.A","        Ecuador","41.2945479452055","43.9587123287671","46.2489589041096","50.4575136612022","53.1664383561644","59","66","68","71","77","78","80","82","",""
"INTL.62-2-EGY-TBPD.A","        Egypt","68.9878356164383","76.7933698630137","89.8571232876712","101.847267759563","113.951452054795","111.030219178082","122.64504109589","126.05704109589","141.598","151.717150684931","160","169","166","",""
"INTL.62-2-SLV-TBPD.A","        El Salvador","10.5398082191781","9.58164383561644","9.83871232876712","9.46224043715847","10.2827397260274","10.0490410958904","10.2126301369863","10.2827397260274","10.5865479452055","11.1240547945205","13","14","15","",""
"INTL.62-2-GNQ-TBPD.A","        Equatorial Guinea","0.43245464109589","0.48434975890411","0.518946504109589","0.537506849315069","0.537506849315069","0.537506849315069","0.537506849315069","0.537506849315069","0.537506849315069","0.537506849315069","0.537506849315069","0.549","0.572167","",""
"INTL.62-2-ERI-TBPD.A","        Eritrea","0.16358904109589","0.116849315068493","0.186958904109589","0.116530054644809","0.16358904109589","0.210328767123288","0.210328767123288","0.233698630136986","0.233698630136986","0.257068493150685","0.233698","0.23306","0.233698","",""
"INTL.62-2-EST-TBPD.A","        Estonia","6.712329","7.131507","7.479452","7.434426","6.816438","6.520548","6.035616","5.81694","5.435616","5.575342","5.438356","5.79235","6.052055","6.219178","6.460274"
"INTL.62-2-SWZ-TBPD.A","        Eswatini","1.96691750958904","1.98020795068493","2.06138550684932","2.11735109289617","2.05841753424657","2.06963506849315","2.10328767123288","2.14415300546448","2.17339726027397","2.22013698630137","2.477205","2.710904","2.400053","",""
"INTL.62-2-ETH-TBPD.A","        Ethiopia","3.4587397260274","3.3886301369863","3.24841095890411","3.49590163934426","3.64569863013699","3.3418904109589","3.62232876712329","4.67397260273973","4.93104109589041","5.67887671232877","7","9","9","",""
"INTL.62-2-FLK-TBPD.A","        Falkland Islands","0.0233698630136986","0.0233698630136986","0.0233698630136986","0.0233060109289617","0.0233698630136986","0.0233698630136986","0.0233698630136986","0.0233060109289617","0.0233698630136986","0.0233698630136986","0.023369","0.023306","0.0233438819297851","",""
"INTL.62-2-FRO-TBPD.A","        Faroe Islands","0.281817178082192","0.281817178082192","0.289926520547945","0.28552193989071","0.286888438356164","0.275811123287671","0.271020301369863","0.259302677595628","0.333184136986301","0.247790657534247","0.247463479452055","0.248045","0.231674","",""
"INTL.62-2-FJI-TBPD.A","        Fiji","0.878290865753425","1.39049049041096","1.58447671232877","1.1209725136612","1.05164383561644","1.13932756164384","9.23109589041096","1.60811475409836","1.7527397260274","2.10328767123288","2.451498","2.647562","2.744032","",""
"INTL.62-2-FIN-TBPD.A","        Finland","43.430137","43.106849","43.082192","40.688525","39.772603","38.939726","37.668493","36.483607","36.093151","34.980822","34.567123","34.215847","33.682192","33.367123","32.830137"
"INTL.62-2-CSK-TBPD.A","        Former Czechoslovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.62-2-SCG-TBPD.A","        Former Serbia and Montenegro","23.3698630136986","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.62-2-SUN-TBPD.A","        Former U.S.S.R.","--","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.62-2-YUG-TBPD.A","        Former Yugoslavia","--","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.62-2-FRA-TBPD.A","        France","250.99726","236.435616","224.772603","206.934426","199.213699","184.909589","181.775342","172.120219","167.287671","168.747945","171.175342","175.136612","182.70411","189.589041","201.583562"
"INTL.62-2-GUF-TBPD.A","        French Guiana","0.630986301369863","0.584246575342466","0.67772602739726","0.617609289617486","0.701095890410959","0.701095890410959","0.701095890410959","0.745792349726776","0.771205479452055","0.771205479452055","0.864684","0.978852","0.82093","",""
"INTL.62-2-PYF-TBPD.A","        French Polynesia","1.10201523835616","0.909763060273973","1.10675698356164","1.1209725136612","1.13713079452055","1.13932756164384","1.12175342465753","1.07916153005464","1.07929038356164","1.07008265753425","1.158818","1.180705","1.153717","",""
"INTL.62-2-GAB-TBPD.A","        Gabon","1.02827397260274","1.07501369863014","1.09838356164384","1.14199453551913","1.07501369863014","2","2","2","2","2","2","2","2","",""
"INTL.62-2-GMB-TBPD.A","        Gambia, The","0.864684931506849","0.888054794520548","1.14512328767123","1.16530054644809","1.56578082191781","0.474408219178082","0.521147945205479","0.494087431693989","0.51881095890411","0.574898630136986","0.577235","0.58265","0.554682","",""
"INTL.62-2-GEO-TBPD.A","        Georgia","7.80553424657534","7.66531506849315","9.55827397260274","8.18040983606557","8.17945205479452","8.53","9.32457534246575","9.90882191780822","8.92728767123288","8.90391780821918","10","14","13","",""
"INTL.62-2-DEU-TBPD.A","        Germany","542.446575","523.30137","492.923288","482.568306","467.131507","454.10137","453.780822","426.81694","426.50411","428.915068","421.942466","421.065574","427.19726","490.632877","495.791781"
"INTL.62-2-DDR-TBPD.A","        Germany, East","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.62-2-DEUW-TBPD.A","        Germany, West","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.62-2-GHA-TBPD.A","        Ghana","13.0170136986301","12.5028767123288","13.7648493150685","13.983606557377","17.6676164383562","17.9947945205479","19.9344931506849","24.5179234972678","26.5014246575342","25.9639178082192","27","25","27","",""
"INTL.62-2-GIB-TBPD.A","        Gibraltar","0.560876712328767","0.584246575342466","0.584246575342466","0.582650273224044","0.654356164383562","0.654356164383562","0.630986301369863","0.629262295081967","0.67772602739726","0.747835616438356","1","1","1","",""
"INTL.62-2-GRC-TBPD.A","        Greece","90.70137","91.657534","95.775342","93.715847","94.221918","85.772603","77.252055","67.942623","61.810959","58.454795","56.975342","55.986339","54.430137","53.175342","53.40274"
